country,year,gdp_pc,gdp_pc_growth,primary_completion,lower_sec_completion,upper_sec_completion,population,arwu_ranked_num,arwu_sum_score,math,read,science,in_math99,imo_total_score,democracy_eiu
LAO,2007,699.041376065848,5.90923564865685,,,,6041348,0,0.0,,,,,0.0,
LAO,2008,887.639734941678,6.16403478821969,,,,6135861,0,0.0,,,,,0.0,2.1
LAO,2009,936.790321414385,5.8785488945952,,,,6229930,0,0.0,,,,,0.0,
LAO,2010,1127.83523605263,6.92239932422594,,,,6323418,0,0.0,,,,,0.0,2.1
LAO,2011,1363.72529042766,6.47424313847478,,,,6416327,0,0.0,,,,,0.0,2.1
LAO,2012,1566.00974499584,6.49128143694995,,,,6508803,0,0.0,,,,,0.0,2.32
LAO,2013,1815.44023786192,6.52164665674471,,,,6600742,0,0.0,,,,,0.0,2.21
LAO,2014,1984.5086701174,6.15313305292202,,,,6691454,0,0.0,,,,,0.0,2.21
LAO,2015,2125.45905698314,5.75341100502902,,,,6787419,0,0.0,,,,,0.0,2.21
LAO,2016,2309.0490761946,5.40858640462754,,,,6891363,0,0.0,,,,,0.0,2.37
LAO,2017,2439.4633552251,5.26492843977357,57.2617301940918,22.5976905822754,14.6407804489136,6997917,0,0.0,,,,,0.0,2.37
LAO,2018,2553.36186646266,4.64655561898404,,,,7105006,0,0.0,,,,,0.0,2.37
LAO,2019,2598.50552320723,3.89244790332448,,,,7212053,0,0.0,,,,,0.0,2.14
LAO,2020,2593.35509719847,-0.970941437736954,,,,7319399,0,0.0,,,,,0.0,1.77
LAO,2021,2535.62343413571,1.06938031810783,,,,7425057,0,0.0,,,,,0.0,1.77
LAO,2022,2054.43078086496,1.28309029275829,,,,7529475,0,0.0,,,,,0.0,1.77
LVA,2003,5145.19523190241,9.47574093572894,,,,2287955,0,0.0,485.52731326993666,492.7347933434177,490.83973922628076,0.3746751118331654,50.0,
LVA,2004,6378.66652057115,9.47233653811193,99.3553314208984,96.9755172729492,79.054931640625,2263122,0,0.0,,,,,63.0,
LVA,2005,7594.90238431362,11.9232660209126,,97.9973678588867,80.0776062011719,2238799,0,0.0,,,,,62.0,
LVA,2006,9723.44690174779,13.0036480961687,,99.0201873779297,86.0154418945312,2218357,0,0.0,491.1196017164655,484.62571811824563,493.66242356431553,0.22339779093259324,75.0,7.37
LVA,2007,14113.5291277327,10.842912495241,99.2042083740234,97.4188613891602,80.3266220092773,2200325,0,0.0,,,,,58.0,
LVA,2008,16467.1436879405,-2.22696576572423,99.4524536132812,97.9207077026367,82.1596908569336,2177322,0,0.0,,,,,58.0,7.230000000000001
LVA,2009,12331.9285524089,-12.8328031209275,99.4740829467773,98.4430084228516,83.6827926635742,2141669,0,0.0,487.51112172367897,488.50059529098314,497.08128387383414,0.16387971587893352,61.0,
LVA,2010,11420.9940032836,-2.44615768269067,99.5851821899414,98.7071304321289,85.2115631103516,2097555,0,0.0,,,,,72.0,7.05
LVA,2011,13338.9622350852,4.45844691472075,99.6897201538086,98.7891616821289,84.8115615844727,2059709,0,0.0,,,,,68.0,7.05
LVA,2012,13847.3379393194,8.37822379715232,99.7043228149414,98.9310073852539,86.0879516601562,2034319,0,0.0,495.4492500464443,495.5399793079416,506.29126885740794,0.30419400512471717,55.0,7.05
LVA,2013,15007.4918561719,3.10637939631,99.6540069580078,98.9774017333984,86.8599090576172,2012647,0,0.0,,,,,47.0,7.05
LVA,2014,15742.3913381908,2.86636259407609,,99.4220123291016,87.7997283935547,1993782,0,0.0,,,,,64.0,7.480000000000001
LVA,2015,13786.4567953114,4.73918260611251,99.6539764404297,99.276496887207,88.2903366088867,1977527,0,0.0,483.7591293900199,490.0339295543238,490.93269788457616,0.2847158365786058,36.0,7.37
LVA,2016,14331.7515885049,3.30843439755775,,99.238639831543,88.7302703857422,1959537,0,0.0,,,,,52.0,7.31
LVA,2017,15695.1151541059,4.23211616536913,,,,1942248,0,0.0,,,,,84.0,7.25
LVA,2018,17865.0310947642,4.80391392484378,100.0,,90.3030319213867,1927174,0,0.0,494.511226287007,475.6152091269082,485.5243990194219,0.6181732070708517,40.0,7.38
LVA,2019,17883.3494113217,1.28926269967,100.0,,90.9270706176758,1913822,0,0.0,,,,,56.0,7.49
LVA,2020,18096.2027073394,-2.83485280722716,,,,1900449,0,0.0,,,,,64.0,7.24
LVA,2021,20930.3982374189,7.63560410392657,,,,1884490,0,0.0,,,,,64.0,7.31
LVA,2022,21779.5042572825,3.63933832666383,,,,1879383,0,0.0,,,,,94.0,7.37
LBN,2003,4458.1085803754,1.89480440571353,,,,4504807,0,0.0,,,,,0.0,
LBN,2004,4625.30424673265,5.04735157956095,,,,4574797,0,0.0,,,,,0.0,
LBN,2005,4630.00921353301,1.17642545080292,,,,4643044,0,0.0,,,,,0.0,
LBN,2006,4665.96280134547,-0.103294008572362,,,,4719864,0,0.0,,,,,0.0,5.82
LBN,2007,5162.03295880358,7.27096097644517,78.4401702880859,54.2877388000488,32.9284400939941,4809608,0,0.0,,,,,0.0,
LBN,2008,5957.69675411548,7.32841406843663,,,,4887613,0,0.0,,,,,0.0,5.62
LBN,2009,7149.7914980484,8.8179006672128,,,,4951135,0,0.0,,,,,0.0,
LBN,2010,7695.24541457279,7.00978277616858,,,,4995800,0,0.0,,,,,0.0,5.82
LBN,2011,7914.1095681645,-0.117450318633956,,,,5045056,0,0.0,,,,,0.0,5.32
LBN,2012,8500.1805629403,-0.075040322313356,,,,5178337,0,0.0,,,,,0.0,5.05
LBN,2013,8255.20921055985,-5.32315093860919,,,,5678851,0,0.0,,,,,0.0,5.05
LBN,2014,7665.37969186256,-7.24259098222865,,,,6274342,0,0.0,,,,,0.0,5.12
LBN,2015,7802.75136769776,-1.49384761124993,,,,6398940,0,0.0,403.62845006599196,352.413710734712,391.3481027276732,0.23754715546941632,0.0,4.86
LBN,2016,8172.29947599133,3.83144722381587,,,,6258619,0,0.0,,,,,0.0,4.86
LBN,2017,8679.89742212366,3.37003795273026,,,,6109252,0,0.0,,,,,0.0,4.72
LBN,2018,9225.84515486901,0.727150841891671,,,,5950839,1,0.0,395.72617759173454,354.6866750979693,385.3875154969711,0.0899463846208412,0.0,4.63
LBN,2019,8925.42186017072,-4.19522551235833,,,,5781907,1,0.0,,,,,0.0,4.36
LBN,2020,5599.95752260733,-19.7484284750453,,,,5662923,1,0.0,,,,,0.0,4.16
LBN,2021,4136.14657516013,-5.83236677671033,,,,5592631,1,0.0,,,,,0.0,3.84
LBN,2022,,,,,,5489739,1,0.0,,,,,0.0,3.64
LSO,2003,580.937283828998,4.79606890663517,,,,1993030,0,0.0,,,,,0.0,
LSO,2004,761.181038791723,2.08400619961957,,,,1985384,0,0.0,,,,,0.0,
LSO,2005,850.775315507556,3.88261906232347,,,,1977424,0,0.0,,,,,0.0,
LSO,2006,910.618563398363,4.26405117755183,,25.5813694000244,,1976780,0,0.0,,,,,0.0,6.480000000000001
LSO,2007,848.077371929249,3.83676317112065,,,,1983465,0,0.0,,,,,0.0,
LSO,2008,885.65930324266,4.91255178927716,40.9280281066895,20.8719692230225,13.8099298477173,1995014,0,0.0,,,,,0.0,6.29
LSO,2009,866.475127181991,-1.94944495063868,,,,2009169,0,0.0,,,,,0.0,
LSO,2010,1104.8115468317,4.56303194245879,,,,2022747,0,0.0,,,,,0.0,6.02
LSO,2011,1265.85794508512,3.84989252888876,,,,2037677,0,0.0,,,,,0.0,6.33
LSO,2012,1205.85998481002,5.45219186619134,,,,2054718,0,0.0,,,,,0.0,6.659999999999999
LSO,2013,1141.3609231718,0.849125516647646,,,,2073939,0,0.0,,,,,0.0,6.659999999999999
LSO,2014,1165.05065002416,0.676425997745824,,,,2095242,0,0.0,,,,,0.0,6.659999999999999
LSO,2015,1113.83683453612,1.99090588632073,,,,2118521,0,0.0,,,,,0.0,6.590000000000001
LSO,2016,994.239764062067,2.38374582897576,,,,2143872,0,0.0,,,,,0.0,6.590000000000001
LSO,2017,1062.4561920176,-4.33164643014115,,,,2170617,0,0.0,,,,,0.0,6.639999999999999
LSO,2018,1162.97885412072,-2.70875407449786,58.2332305908203,29.9984607696533,20.4669094085693,2198017,0,0.0,,,,,0.0,6.639999999999999
LSO,2019,1061.22335618067,-2.64423294138565,,,,2225702,0,0.0,,,,,0.0,6.540000000000001
LSO,2020,917.356381258442,-8.62458696450055,,,,2254100,0,0.0,,,,,0.0,6.3
LSO,2021,1029.50618912869,0.631493185645155,,,,2281454,0,0.0,,,,,0.0,6.3
LSO,2022,969.935760159406,0.0461748955833343,,,,2305825,0,0.0,,,,,0.0,6.19
LBR,2003,242.449937167219,-30.7015402643569,,,,3085173,0,0.0,,,,,0.0,
LBR,2004,287.274691932321,1.39482940907915,,,,3122447,0,0.0,,,,,0.0,
LBR,2005,290.541214909265,0.643907292713905,,,,3266318,0,0.0,,,,,0.0,
LBR,2006,323.841225769427,2.13175734411951,,,,3455397,0,0.0,,,,,0.0,5.22
LBR,2007,377.951628798097,4.18798534518623,,,,3632740,0,0.0,,,,,0.0,
LBR,2008,456.144699881365,2.86576686585715,,,,3783887,0,0.0,,,,,0.0,5.25
LBR,2009,452.745228889857,2.03293524410464,,,,3905066,0,0.0,,,,,0.0,
LBR,2010,497.020365397034,3.06750127385169,,,,4019956,0,0.0,,,,,0.0,5.07
LBR,2011,573.526422156584,4.02935255386198,,,,4181150,0,0.0,,,,,0.0,5.07
LBR,2012,644.455576742833,4.23948281037801,,,,4331740,0,0.0,,,,,0.0,4.95
LBR,2013,717.635753333907,6.34104074543606,,,,4427313,0,0.0,,,,,0.0,4.95
LBR,2014,713.734882389203,-1.35044826965598,,,,4519398,0,0.0,,,,,0.0,4.95
LBR,2015,699.662946853965,-2.03302983943588,,,,4612329,0,0.0,,,,,0.0,4.95
LBR,2016,722.131226789418,-3.51645550978633,41.5743789672852,30.5539894104004,21.631290435791,4706097,0,0.0,,,,,0.0,5.31
LBR,2017,706.892691974846,0.521366331956784,,,,4796631,0,0.0,,,,,0.0,5.23
LBR,2018,700.037039377706,-0.761554820351506,,,,4889391,0,0.0,,,,,0.0,5.35
LBR,2019,665.878447568436,-4.34345588640666,,,,4985289,0,0.0,,,,,0.0,5.45
LBR,2020,597.529691893048,-4.93320227308388,,,,5087584,0,0.0,,,,,0.0,5.32
LBR,2021,675.66318584916,2.84728210314857,,,,5193416,0,0.0,,,,,0.0,5.43
LBR,2022,754.532842914744,2.64846949126269,,,,5302681,0,0.0,,,,,0.0,5.43
LBY,2003,4738.8284754506,10.216145074615,,,,5542641,0,0.0,,,,,0.0,
LBY,2004,5823.63794340523,1.79990326773071,,,,5687563,0,0.0,,,,,0.0,
LBY,2005,8108.05260794233,8.98826677214268,,,,5837986,0,0.0,,,,,0.0,
LBY,2006,10060.361041075,4.0867517798125,,,,5973369,0,0.0,,,,,0.0,1.84
LBY,2007,11158.1122737785,4.07289898950719,,,,6097177,0,0.0,,,,,0.0,
LBY,2008,13921.8992346112,-2.26501264287465,,,,6228370,0,0.0,,,,,0.0,2.0
LBY,2009,9560.8038078711,-6.38157880602205,,,,6360191,0,0.0,,,,,0.0,
LBY,2010,11611.3585954261,2.89503853066677,,,,6491988,0,0.0,,,,,0.0,1.94
LBY,2011,7784.13321371462,-47.8999860082092,,,,6188132,0,0.0,,,,,0.0,3.55
LBY,2012,15765.4197906677,96.9564198994024,,,,5869870,0,0.0,,,,,0.0,5.15
LBY,2013,12589.5297148358,-19.5783572081482,,,,5985221,0,0.0,,,,,0.0,4.82
LBY,2014,9408.75254634115,-24.4631614706626,,,,6097764,0,0.0,,,,,0.0,3.8
LBY,2015,7867.5157311439,-2.35543692358982,,,,6192235,0,0.0,,,,,0.0,2.25
LBY,2016,7945.00605015965,-2.90159010786198,,,,6282196,0,0.0,,,,,0.0,2.25
LBY,2017,10529.1162687455,30.4963013785997,,,,6378261,0,0.0,,,,,0.0,2.32
LBY,2018,11838.2987072109,6.28283689566369,,,,6477793,0,0.0,,,,,0.0,2.19
LBY,2019,10542.4290201042,-12.4298672891634,,,,6569088,0,0.0,,,,,0.0,2.02
LBY,2020,7034.65836433258,-30.6825332120158,,,,6653942,0,0.0,,,,,0.0,1.95
LBY,2021,5908.9513231651,29.7860649433074,,,,6735277,0,0.0,,,,,0.0,1.95
LBY,2022,6716.09598462328,-2.35422977770821,,,,6812341,0,0.0,,,,,0.0,2.06
LIE,2003,90317.7368065187,-2.82301144243355,,,,34000,0,0.0,537.0133298192774,527.213453614458,529.4688539156626,2.9868215235529325,0.0,
LIE,2004,100710.606348234,2.13795485435016,,,,34300,0,0.0,,,,,0.0,
LIE,2005,105751.498912828,3.91015326607602,,,,34603,0,0.0,,,,,4.0,
LIE,2006,114652.242430174,7.75435946917933,,,,34889,0,0.0,524.9671536873153,510.11215781710905,521.8605551622422,2.050221401701809,2.0,
LIE,2007,130908.389678938,2.55873516012446,,,,35150,0,0.0,,,,,14.0,
LIE,2008,143540.573432591,1.07632016085701,,,,35401,0,0.0,,,,,16.0,
LIE,2009,126261.397282982,-1.91663778114352,,,,35675,0,0.0,533.3215197568392,496.56699088145916,517.574589665653,2.4569050753897037,21.0,
LIE,2010,141466.827324144,,,,,35926,0,0.0,,,,,0.0,
LIE,2011,158603.608966707,,,,,36189,0,0.0,,,,,4.0,
LIE,2012,149461.78557146,,,,,36505,0,0.0,537.8997744027304,518.354060068259,525.5432303754267,1.6413360114624045,5.0,
LIE,2013,173659.411799089,,,,,36806,0,0.0,,,,,15.0,
LIE,2014,179467.516166777,,,,,37096,0,0.0,,,,,22.0,
LIE,2015,167809.269874833,,,,,37355,0,0.0,,,,,18.0,
LIE,2016,165845.995200652,,,,,37609,0,0.0,,,,,2.0,
LIE,2017,170875.682067431,,,,,37889,0,0.0,,,,,22.0,
LIE,2018,175286.679024684,,,,,38181,0,0.0,,,,,0.0,
LIE,2019,167259.160311816,,,,,38482,0,0.0,,,,,0.0,
LIE,2020,165287.186766512,,,,,38756,0,0.0,,,,,0.0,
LIE,2021,197504.548936258,,,,,39039,0,0.0,,,,,0.0,
LIE,2022,,,,,,39327,0,0.0,,,,,12.0,
LTU,2003,5499.42898911387,11.4677174839243,,,,3415213,0,0.0,,,,,49.0,
LTU,2004,6700.32719189382,7.77300120748883,,,,3377075,0,0.0,,,,,65.0,
LTU,2005,7854.76527867855,9.50104418230511,98.1073379516602,86.9803771972656,74.1768188476562,3322528,0,0.0,,,,,53.0,
LTU,2006,9230.70798102521,9.142617036882,97.9331512451172,88.0702209472656,75.8550567626953,3269909,0,0.0,485.26786066610447,468.6901883010111,486.4635088322095,0.48281334657821606,94.0,7.43
LTU,2007,12285.4470537014,12.4352501754842,97.7527694702148,88.5567092895508,76.5351486206055,3231294,0,0.0,,,,,92.0,
LTU,2008,14944.996652175,3.67524092566269,98.1292724609375,89.5619125366211,78.350471496582,3198231,0,0.0,,,,,92.0,7.360000000000001
LTU,2009,11820.7761591359,-13.8877533571244,98.2174606323242,90.2407302856445,79.4271011352539,3162916,0,0.0,476.85350044169587,468.8625552120144,491.6006780035347,0.3726739076661129,77.0,
LTU,2010,11987.508411647,3.80531559028894,98.4751510620117,90.9595184326172,80.5496215820312,3097282,0,0.0,,,,,92.0,7.24
LTU,2011,14376.9478643932,8.46110906391293,98.5624084472656,91.6342010498047,81.6657791137695,3028115,0,0.0,,,,,87.0,7.24
LTU,2012,14367.709424872,5.24600245889164,98.7013397216797,91.415168762207,81.5528717041016,2987773,0,0.0,478.68092453443023,477.69499339540744,496.2550694239948,0.2780473752235855,69.0,7.24
LTU,2013,15729.6524666512,4.60332772900291,98.739860534668,92.2894592285156,82.3100891113281,2957689,0,0.0,,,,,78.0,7.540000000000001
LTU,2014,16551.018202078,4.43108765446387,98.7109069824219,93.0639724731445,83.3288726806641,2932367,0,0.0,,,,,104.0,7.540000000000001
LTU,2015,14263.9645773495,2.98891297061452,98.7198028564453,93.7850036621094,84.3143005371094,2904910,0,0.0,474.10353333333313,466.02001471264515,468.9437740996168,0.5943413262114211,54.0,7.540000000000001
LTU,2016,15008.3132445526,3.82984126408542,99.0842132568359,95.1781692504883,86.2218475341797,2868231,0,0.0,,,,,84.0,7.470000000000001
LTU,2017,16885.4073948373,5.75104655735379,99.0762023925781,95.6007766723633,87.3072128295898,2828403,1,0.0,,,,,69.0,7.409999999999999
LTU,2018,19186.359591641,4.99035385554106,,,,2801543,1,0.0,482.192114742192,470.5207915758895,477.82344691357935,0.956838598605749,77.0,7.5
LTU,2019,19615.5491450175,4.94310000159899,,,,2794137,1,0.0,,,,,96.0,7.5
LTU,2020,20381.8557827478,-0.0513690845085932,99.2120971679688,96.6112670898438,89.8658065795898,2794885,1,0.0,,,,,94.0,7.13
LTU,2021,23849.6156993566,6.05877089552746,,,,2800839,2,0.0,,,,,31.0,7.18
LTU,2022,25064.808914729,1.32592417648803,,,,2831639,1,0.0,,,,,129.0,7.31
LUX,2003,65689.3214536911,1.37989335885587,,65.4449310302734,50.5293502807617,451630,0,0.0,493.5428240122346,478.9759613561049,483.1307936018372,0.7038030058447963,25.0,
LUX,2004,76544.9170868473,2.76088818070728,,,,458095,0,0.0,,,,,36.0,
LUX,2005,80988.1376230858,0.926765760747131,,,,465158,0,0.0,,,,,3.0,
LUX,2006,90788.8004876145,4.33910831451982,,,,472637,0,0.0,490.51112242172184,480.49438292095437,486.96524123056616,0.766814223200154,12.0,9.1
LUX,2007,107475.320297978,6.44203136625568,95.0121765136719,77.8855590820312,61.7216415405273,479993,0,0.0,,,,,34.0,
LUX,2008,120422.137934157,-2.06647390176839,,,,488650,0,0.0,,,,,60.0,9.1
LUX,2009,109419.746953106,-5.01426301262075,,,75.2600784301758,497783,0,0.0,493.4399545651233,476.4489766334915,488.17007788836025,0.7278525096665794,65.0,
LUX,2010,110885.991378721,1.88354730979161,,,75.5208282470703,506953,0,0.0,,,,,31.0,8.88
LUX,2011,119025.057203467,-1.17679786686928,,,74.9149398803711,518347,0,0.0,,,,,48.0,8.88
LUX,2012,112584.676270958,-0.762183409548683,,,76.2488784790039,530946,0,0.0,490.2699298022074,487.81658370102724,491.6989813807534,0.8390637662669183,36.0,8.88
LUX,2013,120000.140729859,0.814652308537674,,,78.2979965209961,543360,0,0.0,,,,,25.0,8.88
LUX,2014,123678.702143275,0.232564441498198,,,79.5658493041992,556319,0,0.0,,,,,41.0,8.88
LUX,2015,105462.012584423,-0.115476305532894,,,69.071662902832,569604,0,0.0,487.46096433289273,480.73480260426516,483.7246474806572,1.0762022436124254,12.0,8.88
LUX,2016,106899.293549552,2.73979180152419,,,,582014,0,0.0,,,,,14.0,8.81
LUX,2017,110193.213797228,-1.11611296239622,,,,596336,1,0.0,,,,,45.0,8.81
LUX,2018,116786.511654677,-0.714325922150593,,,,607950,1,0.0,483.8915196940741,470.2208372848949,477.67928642447663,0.7539871927094882,14.0,8.81
LUX,2019,112726.439672814,0.915465845901139,,,,620001,1,0.0,,,,,9.0,8.81
LUX,2020,116905.370396853,-2.54734610654114,,,,630419,1,0.0,,,,,3.0,8.68
LUX,2021,133711.794435985,5.55350216888992,,,,640064,1,0.0,,,,,7.0,8.68
LUX,2022,125006.021815486,-0.643838258238688,,,,653103,1,0.0,,,,,26.0,8.81
MAC,2003,17828.9539685654,8.53470556597679,,,,462533,0,0.0,522.3425462399999,493.8375301600001,521.5503197600005,1.3141190531643727,40.0,
MAC,2004,22381.9231911914,23.1695907141493,,,,475529,0,0.0,,,,,86.0,
MAC,2005,24886.5805921909,5.1803691829553,,,,488619,0,0.0,,,,,38.0,
MAC,2006,29637.7670637369,10.3978181252148,83.1176910400391,60.568660736084,35.6989288330078,501863,0,0.0,523.4555755672287,490.185487037814,509.4495538235282,1.34590581091844,63.0,
MAC,2007,35782.8607152865,11.4851468736136,,,,515330,0,0.0,,,,,73.0,
MAC,2008,39745.7618028691,0.712351553444179,,,,529038,0,0.0,,,,,58.0,
MAC,2009,39754.9761535003,-1.33344793528724,,,,543021,0,0.0,525.1813995295687,486.546014784946,510.4709257392452,1.674333757048379,49.0,
MAC,2010,50676.3870819204,21.9173913021787,,,,557297,0,0.0,,,,,0.0,
MAC,2011,64528.3628232928,18.6974378858352,87.5942916870117,68.5089111328125,44.8749618530273,571003,0,0.0,,,,,71.0,
MAC,2012,74111.6011863847,7.03723456375734,,,,582766,0,0.0,538.3130455295211,509.2448117713202,520.8493612933462,2.6078254872708304,40.0,
MAC,2013,86853.4770469877,8.77280540689429,,,,593374,0,0.0,,,,,0.0,
MAC,2014,90873.6024865671,-3.79813879376178,,,,604167,0,0.0,,,,,74.0,
MAC,2015,73220.6355551661,-22.9268492907798,,,,615239,0,0.0,543.2226414209124,508.1254300714906,528.6023389186773,2.186356671622244,88.0,
MAC,2016,71919.054918813,-2.49352439674533,89.8282089233398,73.3394165039062,51.9776382446289,626688,0,0.0,,,,,108.0,
MAC,2017,78896.2747485132,7.80925542596262,,,,638609,2,0.0,,,,,94.0,
MAC,2018,84779.4536941057,4.38132728884378,,,,650991,2,0.0,556.6342121854303,525.0834794701993,542.259792847682,3.844211138543385,61.0,
MAC,2019,82998.6361006441,-4.42253742070947,,,,663653,2,0.0,,,,,92.0,
MAC,2020,37474.7345945939,-55.1886811818336,,,,676283,2,0.0,,,,,76.0,
MAC,2021,45104.8921800265,21.6780542811206,,,,686607,2,0.0,,,,,60.0,
MAC,2022,34584.8590938779,-22.41928523762,,,,695168,2,0.0,,,,,127.0,
MDG,2003,359.534384676518,6.6112202646069,,,,17724310,0,0.0,,,,,0.0,
MDG,2004,277.50782658828,2.22074756221302,,,,18250774,0,0.0,,,,,0.0,
MDG,2005,311.793126649035,1.73785955905217,,,,18792171,0,0.0,,,,,0.0,
MDG,2006,330.522670008512,2.35845936591721,,,,19350299,0,0.0,,,,,0.0,5.82
MDG,2007,427.83632916955,2.66174838142459,,,,19924958,0,0.0,,,,,0.0,
MDG,2008,522.830621952534,3.65049650291004,,,,20513599,0,0.0,,,,,0.0,5.57
MDG,2009,455.407373772766,-6.72284484044134,,,,21117092,0,0.0,,,,,0.0,
MDG,2010,459.375407996579,-2.22352581546593,,,,21731053,0,0.0,,,,,0.0,3.94
MDG,2011,516.902539255093,-1.22648220225398,,,,22348158,0,0.0,,,,,0.0,3.930000000000001
MDG,2012,504.173737710132,0.238846840515052,,,,22966240,0,0.0,,,,,0.0,3.930000000000001
MDG,2013,526.688019635403,-0.39648459021177,,,,23588073,0,0.0,,,,,0.0,4.32
MDG,2014,517.136183122584,0.659691220646664,,,,24215976,0,0.0,,,,,0.0,4.42
MDG,2015,455.63803458407,0.497287785925067,,,,24850912,0,0.0,,,,,0.0,4.85
MDG,2016,464.61615837171,1.33834602588814,,,,25501941,0,0.0,,,,,10.0,5.07
MDG,2017,503.498058680237,1.28190543850761,,,,26169542,0,0.0,,,,,0.0,5.11
MDG,2018,512.543991506858,0.592066853090074,49.0766906738281,28.5201206207275,9.7143497467041,26846541,0,0.0,,,,,0.0,5.22
MDG,2019,512.27966560241,1.80753212526734,,,,27533134,0,0.0,,,,,0.0,5.64
MDG,2020,462.404228818383,-9.41452977174291,,,,28225177,0,0.0,,,,,0.0,5.7
MDG,2021,503.352081190858,3.21466266497153,41.1929206848145,18.388729095459,8.87337017059326,28915653,0,0.0,,,,,0.0,5.7
MDG,2022,516.592615982213,1.3563374138523,,,,29611714,0,0.0,,,,,0.0,5.7
MWI,2003,386.317242013575,3.0519112337045,,,,12087965,0,0.0,,,,,0.0,
MWI,2004,407.588990013244,2.67377086646808,,,,12411342,0,0.0,,,,,0.0,
MWI,2005,417.102263364075,0.481251642915808,,,,12755648,0,0.0,,,,,0.0,
MWI,2006,443.523675665125,1.80554111182229,,,,13118307,0,0.0,,,,,0.0,4.97
MWI,2007,478.028076481469,6.5370225220754,,,,13495463,0,0.0,,,,,0.0,
MWI,2008,557.519009408402,4.58663976948441,,,,13889423,0,0.0,,,,,0.0,5.13
MWI,2009,630.109154083703,5.22568682240623,,,,14298932,0,0.0,,,,,0.0,
MWI,2010,688.139191185368,3.82804625455732,,,,14718422,0,0.0,,,,,0.0,5.84
MWI,2011,769.052599195882,1.96974339549574,,,,15146094,0,0.0,,,,,0.0,5.84
MWI,2012,563.061539677727,-0.945888195310673,,,,15581251,0,0.0,,,,,0.0,6.08
MWI,2013,501.19717297875,2.49286628611216,,,,16024775,0,0.0,,,,,0.0,6.0
MWI,2014,534.126977149089,2.72027421715275,,,,16477966,0,0.0,,,,,0.0,5.66
MWI,2015,544.276872741836,0.00240303205951875,47.284351348877,19.6671695709229,12.3711099624634,16938942,0,0.0,,,,,0.0,5.55
MWI,2016,454.443266065248,-0.248244189153354,,,,17405624,0,0.0,,,,,0.0,5.55
MWI,2017,500.165547203323,1.23415859863351,,,,17881167,0,0.0,,,,,0.0,5.49
MWI,2018,537.932204050438,1.62549553666524,,,,18367883,0,0.0,,,,,0.0,5.49
MWI,2019,584.362867276266,2.65676906844917,,,,18867337,0,0.0,,,,,0.0,5.5
MWI,2020,622.184591270706,-1.8515997803496,46.8388786315918,18.8115196228027,12.1476697921753,19377061,0,0.0,,,,,0.0,5.74
MWI,2021,633.609733179475,0.102866904343713,,,,19889742,0,0.0,,,,,0.0,5.74
MWI,2022,645.158692067185,-1.62656578363006,,,,20405317,0,0.0,,,,,0.0,5.91
MYS,2003,4454.52676383656,3.23580563991916,,,,24739411,0,0.0,,,,,0.0,
MYS,2004,4924.33811126582,4.28032987005551,,,,25333247,0,0.0,,,,,0.0,
MYS,2005,5536.83748306949,2.93368537434459,82.3581085205078,46.4972686767578,27.6015205383301,25923536,0,0.0,,,,,0.0,
MYS,2006,6137.15053996313,3.25134638023845,,,,26509413,0,0.0,,,,,0.0,5.98
MYS,2007,7144.00023998183,4.01061550038844,,,,27092604,0,0.0,,,,,0.0,
MYS,2008,8343.3033817446,2.66538603495819,,,,27664296,0,0.0,,,,,0.0,6.36
MYS,2009,7167.87719423373,-3.44334280616775,90.5961608886719,66.9440002441406,49.4180183410645,28217204,0,0.0,407.0985517103429,416.47601520304113,425.01787357471466,0.0,0.0,
MYS,2010,8880.14580454109,5.55251852182685,91.2178726196289,68.2157211303711,50.9024085998535,28717731,0,0.0,,,,,0.0,6.19
MYS,2011,10209.3719445027,3.61117339714292,,,,29184133,1,0.0,,,,,0.0,6.19
MYS,2012,10601.5104558966,3.78048933448123,,,,29660212,1,0.0,422.78840140465593,400.5231898980183,421.52871004425873,0.0,0.0,6.409999999999999
MYS,2013,10727.6690215542,3.04489440326752,,,,30134807,1,0.0,,,,,0.0,6.49
MYS,2014,11045.5801207599,4.37313596233982,,,,30606459,2,0.0,,,,,0.0,6.49
MYS,2015,9699.60046342736,3.52753443643488,,,,31068833,2,0.0,,,,,0.0,6.43
MYS,2016,9555.66959336559,2.93376225389829,93.94287109375,74.2072372436523,58.3323707580566,31526418,3,0.0,,,,,0.0,6.540000000000001
MYS,2017,9979.70447282371,4.32563033470905,,,,31975806,5,0.0,,,,,0.0,6.540000000000001
MYS,2018,11073.9789704691,3.47276670505505,,,,32399271,5,0.0,441.4488846342673,416.22796989036215,439.1648779250522,0.10044961561707741,0.0,6.88
MYS,2019,11132.1027429418,3.12489613274091,94.3737335205078,76.7779769897461,62.6133613586426,32804020,5,0.0,,,,,0.0,7.159999999999999
MYS,2020,10164.344431073,-6.58445333067471,,,,33199993,5,0.0,,,,,0.0,7.19
MYS,2021,11134.6229528189,2.14731128116709,,,,33573874,5,0.0,,,,,0.0,7.24
MYS,2022,11993.1876132994,7.48391811768509,,,,33938221,5,0.0,,,,,0.0,7.3
MDV,2003,3539.80155158827,11.8587188258498,,,,297226,0,0.0,,,,,0.0,
MDV,2004,4060.53441281363,4.09709376745948,,,,302135,0,0.0,,,,,0.0,
